m.03wlg5	Machuca	m.0c16b5	Andrés Wood	film.film.directed_by,film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by
m.02qrv7	The Living Daylights	m.034fxr	John Glen	film.film.directed_by
m.02xtxw	Mean Girls	m.0czw5k	Mark Waters	film.film.directed_by
m.02r1c18	A Serious Man	m.02kxbx3	Joel Coen	film.film.produced_by,film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by,film.film.edited_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.01_1hw	Die Hard with a Vengeance	m.02x5m_	John McTiernan	film.film.directed_by,film.film.produced_by
m.04j20jh	Julie Walking Home	m.02hspy	Agnieszka Holland	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,film.film.written_by
m.05jwph	Saw II	m.09v5r2	Darren Lynn Bousman	film.film.directed_by,film.film.written_by
m.02r79_h	The Imaginarium of Dr. Parnassus	m.07h5d	Terry Gilliam	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.film_art_direction_by,film.film.written_by,film.film.directed_by,film.film.produced_by
m.018f9n	The Jerk	m.0pnf3	Carl Reiner	film.film.directed_by,film.film.starring..film.performance.actor
m.092nkx	Return to Paradise	m.06zlc2y	Joseph Ruben	film.film.directed_by
m.0bs5rs4	On Tour	m.02qmdqm	Mathieu Amalric	film.film.directed_by,film.film.written_by,film.film.starring..film.performance.actor,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner
m.02cp0b	Bad News Bears	m.05r3fl	Michael Ritchie	film.film.directed_by
m.0kv7sg	Amazing Grace and Chuck	m.03dpdl	Mike Newell	film.film.directed_by
m.04bn37	Diner	m.01v80y	Barry Levinson	film.film.written_by,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.07s9k31	I'm Not Scared	m.0bp42j	Gabriele Salvatores	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by
m.03hmr4	A Walk to Remember	m.0bq9hs	Adam Shankman	film.film.directed_by,film.film.starring..film.performance.actor
m.0h51_mt	Les Misérables	m.02z026r	Tom Hooper	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0gfg7zn	I Wish	m.025rpf	Hirokazu Koreeda	film.film.directed_by,film.film.edited_by,film.film.written_by
m.03rhlt	Blue Hawaii	m.05tjm3	Norman Taurog	film.film.directed_by
m.06_hst	How to Murder Your Wife	m.041fqg	Richard Quine	film.film.directed_by
m.0fhdck	The Truth About Charlie	m.04353	Jonathan Demme	film.film.produced_by,film.film.directed_by,film.film.written_by
m.05b21vn	The Getting of Wisdom	m.02r5w9	Bruce Beresford	film.film.directed_by
m.0fymk5	Subway	m.0b478	Luc Besson	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,film.film.directed_by
m.02qnxnj	The Plouffe Family	m.04yctrx	Gilles Carle	award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0b60sq	Howl's Moving Castle	m.0534v	Hayao Miyazaki	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.executive_produced_by,film.film.written_by,film.film.directed_by
m.05229c_	MegaMind	m.02rslg3	Tom McGrath	film.film.directed_by,film.film.starring..film.performance.actor
m.02x62wx	On the Town	m.02vtnf	Stanley Donen	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0gwys7m	The Grey	m.07p160	Joe Carnahan	film.film.directed_by,film.film.produced_by,film.film.written_by
m.01fwzk	They Shoot Horses, Don't They?	m.029m83	Sydney Pollack	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.06zjvbr	Balibo	m.06zr6qm	Robert Connolly	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.0m_q0	Sayonara	m.02645b	Joshua Logan	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.01q3wp	Lady and the Tramp II: Scamp's Adventure	m.0j_q_m	Jeannine Roussel	film.film.produced_by,film.film.directed_by
m.032clf	Dirty Dancing	m.08lmlq	Emile Ardolino	award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.starring..film.performance.actor
m.01r35n	Home Alone 2: Lost in New York	m.01r2c7	Chris Columbus	film.film.directed_by,film.film.starring..film.performance.actor
m.096646	Southie	m.07h3_4	John Shea	film.film.starring..film.performance.actor,film.film.directed_by
m.0kv2b3	Venus Beauty Institute	m.0b304p	Tonie Marshall	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.written_by
m.02phtzk	The Kite Runner	m.0514d3	Marc Forster	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.07hfnm	Dear Wendy	m.07p8g	Thomas Vinterberg	film.film.directed_by
m.069f8x	Paragraph 175	m.04yf_gz	Rob Epstein	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.produced_by
m.01242_	Mrs. Brown	m.01z9w2	John Madden	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.02_gjg	Cutthroat Island	m.034hck	Renny Harlin	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.produced_by,film.film.directed_by,film.film.starring..film.performance.actor
m.026n4h6	I Know Who Killed Me	m.05c2d0p	Chris Sivertson	film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.03y7fp2	The Silence of Lorna	m.06zf4d9	Luc Dardenne	film.film.produced_by,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.09gt_0	Patriot Games	m.06rrf8	Phillip Noyce	film.film.directed_by
m.04j19dx	The Perfect Crime	m.097kqh	Álex de la Iglesia	film.film.written_by,film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.0ghx602	My Nikifor	m.02r4p7t	Krzysztof Krauze	film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.01qdmh	Spy Game	m.02tn0_	Tony Scott	film.film.directed_by
m.01m13b	Dancer in the Dark	m.04k25	Lars von Trier	film.film.written_by,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner
m.088h_p	The Punisher	m.091q_j	Jonathan Hensleigh	film.film.written_by,film.film.directed_by
m.0ktdb	Johnny Mnemonic	m.07crp6	Robert Longo	film.film.directed_by
m.0811_b	Big Momma's House 2	m.0b6d290	John Whitesell	film.film.directed_by
m.06p361	Suspect	m.0b1pwb	Peter Yates	film.film.directed_by
m.035_2h	Dick Tracy	m.0gyx4	Warren Beatty	film.film.directed_by,film.film.produced_by,film.film.starring..film.performance.actor
m.03kp2l	Nineteen Eighty-Four	m.069rff	Michael Radford	film.film.directed_by,film.film.written_by
m.0dmnww	Before and After	m.032wkv	Barbet Schroeder	film.film.directed_by
m.02rzvmr	Margot at the Wedding	m.040s74	Noah Baumbach	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by
m.01bb9r	Three Kings	m.06m6z6	David O. Russell	award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.written_by,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.08tbx6	Carmen	m.0bkppg	Francesco Rosi	award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.0dtx55	The Tiger Brigades	m.0k6q2_	Jérôme Cornuau	film.film.directed_by
m.06sqgj	The Fighting Temptations	m.016lv3	Jonathan Lynn	film.film.directed_by
m.0gy7zcq	Endless Love	m.097t_x	Derek Yee	award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.01kf5lf	Goldfinger	m.02gr6c	Guy Hamilton	film.film.directed_by
m.09q5w2	Gladiator	m.06chf	Ridley Scott	film.film.directed_by,film.film.executive_produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0d20nx	Tuck Everlasting	m.040d7r	Jay Russell	film.film.directed_by
m.01bn3l	The Flintstones	m.05433r	Brian Levant	award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by
m.0g9tzmk	Dragon	m.0b0j1n	Peter Chan	film.film.directed_by,film.film.produced_by
m.06ww_8	Heavens Above!	m.0bmyst1	John Boulting	film.film.directed_by
m.03p36p	Real Life	m.013cr	Albert Brooks	film.film.directed_by,film.film.starring..film.performance.actor,film.film.written_by
m.0hr6d1j	Pitch Perfect	m.02wwfdq	Jason Moore	film.film.directed_by
m.02lxrv	Ed Wood	m.07rd7	Tim Burton	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,film.film.produced_by
m.02797x1	Adam and Paul	m.0gfpzfd	Leonard Abrahamson	film.film.directed_by
m.04j32p2	Orphans	m.090r4b	Peter Mullan	film.film.directed_by,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.032xx4	Wolf	m.0hskw	Mike Nichols	film.film.directed_by
m.015wcx	The Buddy Holly Story	m.09v0_sw	Steve Rash	film.film.directed_by
m.03nx8mj	Old Dogs	m.068r03	Walt Becker	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0bcp9b	Sophie's Choice	m.03fqv5	Alan J. Pakula	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,film.film.directed_by,film.film.produced_by
m.0f61tk	The Rocketeer	m.0bbkw5	Joe Johnston	film.film.directed_by
m.071rz7	Whale Music	m.09tpg9	Richard J. Lewis	film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.06z8lx	The Rainmaker	m.07j_vx	Joseph Anthony	film.film.directed_by
m.0b8bmf	Straight Talk	m.0kslg1	Barnet Kellman	film.film.directed_by,film.film.starring..film.performance.actor
m.0js8x4z	Les Invisibles	m.0cnt05	Sébastien Lifshitz	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner
m.04jnkh4	Letter from an Unknown Woman	m.0p2jr	Max Ophüls	film.film.directed_by,film.film.written_by
m.064j_6f	Badge 373	m.0fyv37	Howard W. Koch	film.film.produced_by,film.film.directed_by
m.04fblm	The Tailor of Panama	m.02f93t	John Boorman	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.produced_by,film.film.written_by
m.06s4qp	Time Out	m.02w4n80	Laurent Cantet	award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,film.film.directed_by
m.06z3tp	Dark City	m.054xs9	William Dieterle	film.film.directed_by
m.0h0wd9	Hello, Dolly!	m.036jb	Gene Kelly	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.02psgq	La Dolce Vita	m.033rq	Federico Fellini	film.film.story_by,film.film.directed_by,film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.03s9kp	The Green Mile	m.0419pw	Frank Darabont	film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by,film.film.produced_by
m.0k4bt	The Shop Around the Corner	m.0l9k1	Ernst Lubitsch	film.film.directed_by,film.film.produced_by
m.02ljhg	Tombstone	m.09fd8w	Kevin Jarre	film.film.directed_by,film.film.written_by
m.0gys2jp	The Flowers of War	m.014hdb	Zhang Yimou	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.05sxjzj	Not Here to Be Loved	m.0bjw0z_	Stéphane Brizé	film.film.written_by,film.film.directed_by
m.02r9l3k	Secret Sunshine	m.01pxrx	Lee Chang-dong	film.film.written_by,film.film.executive_produced_by,film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.02n72k	Octopussy	m.034fxr	John Glen	film.film.directed_by
m.01hq1	Batman Returns	m.07rd7	Tim Burton	film.film.directed_by,film.film.produced_by
m.0k4bc	Shane	m.012vct	George Stevens	film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.0pd6l	Nicholas and Alexandra	m.0334q	Franklin J. Schaffner	film.film.directed_by
m.0hlr6w0	The Last Christeros	m.04p7dby	Matías Meyer	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,film.film.directed_by,film.film.produced_by
m.0gnjh	Top Hat	m.0grkmd	Mark Sandrich	film.film.directed_by
m.051_vd	The Professionals	m.03d1y3	Richard Brooks	film.film.directed_by,film.film.produced_by,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.01brqv	Y Tu Mamá También	m.0n7v	Alfonso Cuarón	award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.edited_by,film.film.directed_by,film.film.written_by,film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0bh95g3	Drive Angry	m.02r6r21	Patrick Lussier	film.film.directed_by,film.film.written_by,film.film.edited_by
m.0fphhv1	The Albanian	m.09rhx5t	Johannes Naber	film.film.written_by,film.film.directed_by
m.02rqfv	Cousins	m.01p6xx	Joel Schumacher	film.film.directed_by
m.08y5tb	The Ambulance	m.06z9yh	Larry Cohen	film.film.directed_by,film.film.written_by
m.0db76pq	Even the Rain	m.026np8p	Icíar Bollaín	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0bshwmp	Just Go With It	m.086mp8	Dennis Dugan	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.04dsnp	Sicko	m.0jw67	Michael Moore	film.film.produced_by,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.written_by,film.film.personal_appearances..film.personal_film_appearance.person
m.04xg2f	Being Julia	m.04dcrd	István Szabó	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.04ltlj	Frankenstein	m.0prjs	Kenneth Branagh	film.film.starring..film.performance.actor,film.film.directed_by
m.0dppsq	Experiment in Terror	m.096hm	Blake Edwards	film.film.produced_by,film.film.directed_by
m.026gyn_	The Lion in Winter	m.028b8rw	Anthony Harvey	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.064km4p	Gainsbourg: A Heroic Life	m.02r24y	Joann Sfar	film.film.directed_by,film.film.written_by,film.film.story_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.starring..film.performance.actor
m.02268v	Barbershop	m.05m54k	Tim Story	film.film.directed_by
m.0h30cr	Train of Life	m.09z4bw	Radu Mihăileanu	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.015dkz	Wild Is the Wind	m.03bw6	George Cukor	film.film.directed_by
m.051lq6	Body Double	m.01c6l	Brian De Palma	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.07bxql	Tough Guys	m.072d0j	Jeff Kanew	film.film.directed_by
m.02754c9	Pinocchio	m.01tt43d	Roberto Benigni	film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.starring..film.performance.actor
m.079rlmq	Ajami	m.079rlm_	Yaron Shani	film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.edited_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.09w7d0	Holy Man	m.0krwnm	Stephen Herek	film.film.directed_by
m.07bxqz	Radio Days	m.081lh	Woody Allen	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,film.film.starring..film.performance.actor,film.film.written_by
m.0dy1r2	Zoom	m.02rmdbj	Peter Hewitt	film.film.directed_by
m.05sxh20	Séraphine	m.04s98kc	Martin Provost	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.written_by,film.film.directed_by
m.0fzk8z8	Bellflower	m.0h6364w	Evan Glodell	film.film.directed_by,film.film.produced_by,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.starring..film.performance.actor,film.film.edited_by
m.0cp08zg	Cave of Forgotten Dreams	m.05whq_9	Werner Herzog	film.film.personal_appearances..film.personal_film_appearance.person,film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by
m.0h3s79g	Into the Abyss	m.05whq_9	Werner Herzog	film.film.directed_by,film.film.written_by,film.film.produced_by,film.film.personal_appearances..film.personal_film_appearance.person
m.03krmz	Spider	m.026fd	David Cronenberg	award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,film.film.produced_by
m.06x43v	Rush Hour 3	m.0162c8	Brett Ratner	film.film.directed_by
m.08sytx	The Spitfire Grill	m.04hk1c	Lee David Zlotoff	film.film.directed_by,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner
m.0bvvvk	Passed Away	m.0jslpj	Charlie Peters	film.film.written_by,film.film.directed_by
m.0g0mcf	Brewster's Millions	m.0cv9fc	Walter Hill	film.film.directed_by
m.071x8p	All Over Me	m.075_hk7	Alex Sichel	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner
m.0pd64	The French Connection	m.022_lg	William Friedkin	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by
m.02qczf7	21	m.089rps	Robert Luketic	film.film.directed_by
m.06zkfsy	Despicable Me	m.02rjhky	Chris Renaud	film.film.directed_by,film.film.starring..film.performance.actor,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.07p12s	Miami Vice	m.04y8r	Michael Mann	film.film.directed_by,film.film.written_by,film.film.produced_by
m.02mmwk	War of the Worlds	m.06pj8	Steven Spielberg	film.film.directed_by
m.01jrbb	Finding Nemo	m.05_k56	Andrew Stanton	film.film.story_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.starring..film.performance.actor
m.0kt__y	Chocolat	m.02cytb	Claire Denis	film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.02867c	Hitler: The Last Ten Days	m.0brpzq	Ennio de Concini	film.film.directed_by
m.04j31dn	Beyond the Clouds	m.09qc1	Michelangelo Antonioni	film.film.directed_by,film.film.edited_by,film.film.written_by,film.film.story_by
m.04yh8nz	Men...	m.02qtrn	Doris Dörrie	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.written_by
m.0bswf7	The Arrival	m.072kjq	David Twohy	film.film.directed_by,film.film.written_by
m.07tlfx	The Assassination of Jesse James by the Coward Robert Ford	m.09zgg1	Andrew Dominik	film.film.written_by,film.film.directed_by
m.05jp8w	Ace in the Hole	m.0c921	Billy Wilder	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,film.film.written_by,film.film.produced_by
m.04mw1zq	Tatil Kitabi	m.04mw208	Seyfi Teoman	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,film.film.directed_by
m.09p0ct	The Constant Gardener	m.02hc6j	Fernando Meirelles	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by
m.0m_mm	Giant	m.012vct	George Stevens	film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.produced_by
m.0n1z9lm	Joanna	m.03nr8lm	Feliks Falk	film.film.directed_by,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.09gdn3m	Peepli Live	m.09g229h	Mahmood Farooqui	film.film.film_casting_director,film.film.directed_by
m.059k85	Herbie: Fully Loaded	m.07b8st	Angela Robinson	film.film.directed_by
m.0gf8qhw	Sleeping Sickness	m.0gf7_ck	Ulrich Köhler	award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by,film.film.written_by
m.01q7vwf	Just My Luck	m.05trwp	Donald Petrie	film.film.produced_by,film.film.directed_by
m.09vw52j	The Magic Mountain	m.02rnmd6	Hans W. Geißendörfer	film.film.written_by,film.film.directed_by
m.0bcndz	The King and I	m.05dpgb	Walter Lang	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.03qh5yl	Nobody Will Speak of Us When We're Dead	m.02rxqgw	Agustín Díaz Yanes	award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,film.film.written_by
m.0bvn25	Knocked Up	m.05ty4m	Judd Apatow	film.film.directed_by,film.film.produced_by,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0dgr73z	Wanderlust	m.03f0r5w	David Wain	film.film.produced_by,film.film.directed_by,film.film.written_by
m.074bbz	Doc Hollywood	m.0bf5gj	Michael Caton-Jones	film.film.directed_by,film.film.starring..film.performance.actor
m.05zvzf3	A Prophet	m.0bthqb	Jacques Audiard	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.0830vk	The Holiday	m.02jn9k	Nancy Meyers	film.film.produced_by,film.film.directed_by,film.film.written_by
m.05d_r6	The High and the Mighty	m.06n9lt	William A. Wellman	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0k4p0	Tootsie	m.029m83	Sydney Pollack	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.produced_by,film.film.directed_by,film.film.starring..film.performance.actor,award.award_winning_work.awards_won..award.award_honor.award_winner
m.0sxnd	Children of a Lesser God	m.0gmjlw	Randa Haines	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.026z6v4	Love the Hard Way	m.07mnx4t	Peter Sehr	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.written_by,film.film.directed_by
m.014kk6	Viva Zapata!	m.0bs8d	Elia Kazan	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.01jw6z	Private Benjamin	m.03wb5mk	Howard Zieff	film.film.directed_by
m.05pdcd2	John Rabe	m.02rw8nj	Florian Gallenberger	film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.05sbv3	Gigi	m.025jbj	Vincente Minnelli	award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.061681	The Bourne Ultimatum	m.06cxyj	Paul Greengrass	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.produced_by
m.03n785	AVP: Alien vs. Predator	m.03s9k8	Paul W. S. Anderson	film.film.directed_by,film.film.written_by,film.film.story_by
m.0263ywm	The Watermelon Woman	m.0gptvb	Cheryl Dunye	award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by,film.film.starring..film.performance.actor,film.film.edited_by,film.film.written_by
m.05mtm4r	American Violet	m.04st48m	Tim Disney	film.film.directed_by
m.08hyyc	Proof	m.02vlmx0	Jocelyn Moorhouse	film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.060p1m	Hoodlum	m.05d79k	Bill Duke	film.film.directed_by,film.film.executive_produced_by
m.0jkw77p	Girl vs. Monster	m.06w1kws	Stuart Gillard	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0h2z1_f	Edwin Boyd	m.0h2z200	Nathan Morlando	film.film.directed_by,film.film.written_by
m.0676dr	Grumpier Old Men	m.026l8fc	Howard Deutch	film.film.directed_by
m.04f31_j	Bloodhounds of Broadway	m.09g1mpd	Howard Brookner	film.film.starring..film.performance.actor,film.film.directed_by,film.film.written_by
m.011yfd	Il Postino: The Postman	m.069rff	Michael Radford	award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.03gwzcp	The House on Telegraph Hill	m.0hsmh	Robert Wise	film.film.directed_by
m.04vvh9	The Cardinal	m.09p06	Otto Preminger	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.produced_by
m.031srw	Flatliners	m.01p6xx	Joel Schumacher	film.film.directed_by
m.0c9vdg	Acción mutante	m.097kqh	Álex de la Iglesia	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,film.film.directed_by
m.0blsj6	Careful, He Might Hear You	m.0fddc9	Sumner Locke Elliott	film.film.story_by,film.film.directed_by
m.03f418	Twilight	m.05drq5	Robert Benton	film.film.directed_by,film.film.written_by
m.03tsys	Flirting	m.077krv	John Duigan	film.film.directed_by,film.film.written_by
m.05z7c	Psycho	m.0j_c	Alfred Hitchcock	film.film.produced_by,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.starring..film.performance.actor
m.01gwk3	Terminator 3: Rise of the Machines	m.0760n7	Jonathan Mostow	film.film.directed_by
m.071nw5	Little Children	m.098n_m	Todd Field	award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,film.film.directed_by
m.02mvb2	Ace Ventura: When Nature Calls	m.04l3_z	Steve Oedekerk	film.film.directed_by,film.film.written_by
m.02w9m9	Hard Core Logo	m.02wbt4	Bruce McDonald	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.starring..film.performance.actor
m.067pbj	Oh, God!	m.0pnf3	Carl Reiner	film.film.directed_by,film.film.starring..film.performance.actor
m.02qydsh	Shrek Forever After	m.03gsf6h	Mike Mitchell	film.film.directed_by
m.02__34	Legends of the Fall	m.04g3p5	Edward Zwick	film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0k5fg	It's a Mad, Mad, Mad, Mad World	m.01n9d9	Stanley Kramer	film.film.directed_by,film.film.produced_by
